"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ACTA2","ACVR1","ADGRE1","Aim2","ANGPT1","ANPEP","Bcl2","Bcl6","BMP5","BMP7","Ccr1","ccr2","ccr3","ccr4","ccr5","ccr6","Ccr7","CD14","CD24A","cd28","CD36","cd3e","CD3E","cd4","CD4","cd40","Cd44","CD44","CD74","cd80","CD80","CD83","cd86","CD86","cd8a","CD8A","Ceacam1","CLEC7A","COL11A1","COL1A1","COL1A2","CSF1","CSF1R","CSF2RA","CSF2RB","ctla4","Cxcl10","CXCL13","Cxcr3","Cxcr4","DES","EGFR","FAP","FCGR1","FGFR1","FGFR3","FGR","FLT4","foxp3","Fyn","gapdh","gata4","GCG","GFAP","GHRL","GM13889","gsk3a","gsk3b","H2.AA","H2.DMA","HIF1A","Hprt","IAPP","icam1","ICAM1","ICAM2","Icos","ICOSL","Ifi44","Ifi44l","Ifit1","Ifit3","ifng","IFNG","Ifngr1","IGF1","IGF2","IL.21","il10","il12b","Il12rb","il17A","Il18r1","IL1A","IL1B","il1r2","il2","il25","Il27","Il27r","il2ra","il3","IL34","il4","il4ra","il5","il5ra","il6","il7","il7r","INS1","INS2","Irf1","Irf2","Irf4","Irf7","Isg15","ITGAX","ITGB1","Jak1","Jak2","KDR","KLF5","LCK","LEPR","Ly6e","LY75","Map2k6","Mapk8","MMP1A","MMP2","MMP3","MMP9","Mx1","NFATC1","nfkb1","NLRP3","Nur77","Oas1b","Oas2","Oasl1","Pd1","PDGFA","PDGFB","PDGFRB","Pdl.1","PDPN","PECAM1","ppara","pparg","ppargc1a","PPY","pten","PTGS2","PTK2","Rsad2","RSPO1","SELE","SFRP1","Socs3","SPP1","SST","Stat1","Stat3","Stat4","Stat5","Tbx21","TEK","TGFB1","Tgfbr2","TIMP1","TIMP2","TLR3","TLR4","TLR7","TLR9","TNC","tnf","Tnfaip3","tnfrsf1a","tnfrsf1b","TNFSF11","Traf2","Vav1","VCAM1","VEGFA","VEGFB","WNT2B","WNT4","Zap70","ZAP70","Zeb2"
"37","tissue","none","islets","42","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_42_IS_doublet_none_D6",2,0,5.9402237908088,0,0,0,8.2390125284317,0,0,0,0,0,9.4475097893979,0,0,0,7.8430390454608,0,7.1990447214219,7.6868240004356,0,0,0,0,0,0,0,5.0136650132113,4.5295305975705,7.4545802644113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6732822193878,0,7.4501633676174,9.5564806014994,0,0,4.0812639203052,7.1317049099124,0,0,6.1852680282378,0,0,0,0,0,14.222599387489,0,0,1.6481820664954,7.6424150573533,0,11.2186719105951,9.3551190916385,0,7.6110617972099,9.5167383525092,10.6089929033014,14.2103257997886,0,0,0,0,0,7.6023558992031,0,0,8.6237643906415,0,0,0,0,4.5482981407182,0,0,0,0,0,0,0,0,0,0,0.306807745656801,0,0,0,0,0,0,6.2625630966904,0,0,0,0,0,11.7584855571784,21.5,8.4097337635385,10.7108764843485,0,0,7.7582768945194,5.2133020841956,11.2009383475156,10.7232352989519,7.4680607678514,0,0,0,0,13.2442106816915,0,0,0,0,0,0,0,0,0,9.0560298408081,0,8.1807440966883,0,0,1.0026776119804,0,8.0612919429699,0,0,10.7780162517029,0,0,0,0,0,0,9.6972837377877,2.0375219269125,7.6336088393603,0,0,0,0,4.9348669537782,2.6435316976627,11.1573053598543,12.6038995617949,11.891253750503,0,0,0,0,0,0,0,8.1847339479181,0,0,0,0,7.1483095108018,0,0,1.3059969004815,0,0,8.158718830054,5.2224630028431,0,12.4605433659389,6.4540502093259,0,9.5025860228392,0,0,0
"82","tissue","none","islets","83","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_83_IS_doublet_none_G11",2,0,0,0,0,0,2.7562736679764,2.8086847306333,0,0,0,0,8.329761825596,0,0,0,0,0,7.6126314491561,4.0594284155714,0,0,0,0,0,0,7.4754067996811,0,0,7.4218942836689,0,0,0,0,0,2.7667629358829,1.7647689075291,0,0,0,2.496894347184,0,9.2452769856119,5.685385404896,4.0318051655229,0,0,7.2967389524667,9.6237479013542,0,0,8.0001942828195,8.2335467045683,0,0,7.5659039306365,2.7296733333544,0,0,4.6687976121967,0,13.3249217079654,0,0.440401529559701,0,0,0,7.1937421517963,7.5256980969195,5.2469787431131,0,8.7976315000408,9.4059827925152,12.5452294040618,0,0,0,0,0,5.3727269368124,0,0,8.957500411583,0,0,0,1.2896553105978,4.480469772606,0,0,0,0,0,0,0,4.7773897542275,0,0,5.3437018479254,0,0,0,0,0,0,7.6632803456162,0,0,0,0,0,9.610927677148,20.8698177280369,9.2349630409689,9.6021324193283,0,0,8.5894019173316,8.0506704502411,8.005100309568,9.2505411325348,9.5256220942838,0,7.8939564197829,0,0,8.6767188378262,0,0,0,0,0,0,0,0,0,9.0854581876496,0,0,0,0,0,0,8.1449237275961,0,0,8.3823666222137,0,0,0,6.0808424326775,0,0,9.8643724045759,7.4275240663042,7.2546124093154,0,0,0,0,7.2874029034905,3.3915973951956,5.7741058616124,7.2912826615699,8.774964396093,0,0.797320020844101,0,0,0,0,7.0592283769046,6.3299769090677,0,0,0,0,4.9758321932859,0,0,8.5939257252816,0,0,7.8722815166526,8.4983031936995,0,11.4827121690473,5.9193109356076,0,9.7147206725616,0,0,0
"58","tissue","none","islets","61","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_61_IS_doublet_none_F1",4,0,8.7146469143286,0,0,8.5875261246226,0,4.716746928985,0,0,0,0,4.2157310493583,0,0,0,8.1895719116072,0,3.3595473793408,0,0,1.4063024433438,0,0,0,0,7.415792470393,0,0,5.3127393064509,0,0,0,0,1.3601169205714,0.1237704683762,0,0,0,0,2.953838434143,6.9933566273901,0.475601059768898,0,7.4533928826016,2.7256059578529,0,5.5405268057847,2.1212066485568,0,0,0,0,0,0,9.3199588807236,1.3457006429446,0,0,0,0.667068731910099,13.241213481135,0,20.9092959654298,0,0,0,11.2089987224588,8.6861033385768,7.271635785222,0.493337943498201,9.908586968611,10.4461433779842,6.5832330530713,5.6304996405282,4.1101106010239,0,0,0.9879304296134,8.1345810641504,0,9.52392762375,6.1329847855304,0,0,7.9524142409442,1.877903139423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.064557837573,0,0,0,0,0,2.4579312502589,13.5898434510023,10.8028898381692,7.0535914099649,0,9.569137338918,3.3577736995972,0.5938336895032,11.7027520987446,9.1668488534189,8.8404993573678,3.6392222343365,0,0,2.425355488432,12.2459349174171,7.9820622611483,0,7.1406322095702,0,0,0,0,0,0,3.9673494290501,0,0,0,0,0,0,0,0,0,10.7245352744147,0,6.2468279934367,0,0,10.0507087814187,0,10.0434350605107,7.2124190105522,9.6786385281977,0,0,0,0,7.2010019285673,0,0.480004111890899,11.9147126288304,11.3426215708529,0,0,0,3.1475314584503,0,3.1716244612377,0,5.2648892140609,0,1.7617354961008,0,0,0,0,1.8481040010668,7.7784738390037,0.954023705306099,0,0,0,0.3130444818295,12.2486499787083,6.2510295676761,0,10.3833094041918,0,0,0
"89","tissue","none","islets","9","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_9_IS_doublet_none_A9",6,0,5.2986503776894,0,0,0,8.4393090272029,4.5090040258618,7.3526785801649,0,0,0,9.6288540886193,0,0,0,9.5074538508609,0,4.8347699091273,12.6023549290957,0,0,0,0,0,0,4.4235066077084,0,0,8.0640661245414,0,0,0.184695427335502,0,0,3.5369701482623,2.384938564966,0,0,0,0,0,0,2.3120756338447,0,7.7546657242339,0,6.8131804670425,2.2596242963589,0,0,8.8833014291498,0,0,0,6.2427332761855,8.3908744227278,0,0,0,0,13.8584703104754,0,0,2.8122216620799,4.3653363190616,1.3420581796649,8.0510399799657,8.4852178172772,8.8844930369201,6.7271779106215,8.9506171972067,10.0579370694794,10.6034360600566,0.652098676714999,1.3187969086433,0,0,0,9.265826978552,0,0,8.6267804486041,0,0,0,1.981065739046,0,0,0,0,0,0,0,0,2.1163215478355,0,0,3.9109965633229,0,0,0,0,0,0,0,0,0,0,7.2714483882832,0,0,13.4117488653402,9.9420905737576,8.1843271850114,0,4.6381466103707,7.2608144952107,7.2130282476238,9.4848813343347,0,8.7169217537013,0,0,0,0,12.3770814603599,0,0,0,0,0,0,0,0,0,8.9883004134235,0,0,0,0,0,0,7.0039305714138,0,0,8.1608039784204,4.6577460801291,0,0,0,0,6.7762478065009,7.5451005292194,5.2663035216538,0,6.8322934498138,0,0,0,0,8.5323751861958,20.1040485713184,11.6528739605344,9.4861127831443,0,6.2397650658415,0,0,0,0,0,0,0,0,5.0689221856404,0,9.1086610454834,3.9743844791032,0,7.5171761599635,6.4595507178532,0,0,7.1613449972729,0,9.5271441380929,2.6283291002659,0,1.1372202331367,0,0,0
"88","tissue","none","islets","89","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_89_IS_doublet_none_H5",4,0,7.6601684248883,0,0,0,8.3633667923104,7.1671071710829,0,0,0,0,8.6375351699524,0,0,0,7.1754138657401,0,6.9625658472235,6.5545252160048,0,0,0,0,0,0,0.794300398215199,0,0,6.4760292961961,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8731506942009,7.8330493126155,0,0,0,7.7648840091103,0,0,6.6986362537933,0,0,0,6.8698841806045,0,0,0,0,8.4465594599615,13.8853046376297,0,20.894763839328,0,0,5.9060446316797,8.7764059477133,9.1168998361122,8.1889183847871,7.1639779868858,7.3674032266719,10.6570701141421,4.9560392221103,1.6075266178597,0,0,0,0,5.3374918831581,0,0,9.9139550163309,0,0,8.7843975603725,0,0,0,0,0,0,0,0,0,0,8.1909618515622,0,2.3966869258815,0,0,0,0,0,0,0,0,0,0,0,0,4.8020869493073,12.6682152292081,9.2798431536471,9.4913684970408,0,2.9592580383177,3.0671513914221,6.8906671115607,10.4665940827375,9.8453366235791,0,0,0,0,0,10.0065658108636,5.6119911224697,0,0,0,0,0,0,0,6.4746929153616,10.5172257014538,0,0,0,0,0.253583709506401,0,0,0,0,0,0,0,0,0,8.7957541157802,7.6782178900046,10.5214306401698,5.6929612496375,9.4334999486633,0,0,0,0,4.6525247092998,0,2.2581843552859,6.9315841921062,9.1715580132932,0,7.46201547176,0,0,0,0,0,8.0518495377795,0,7.986527365205,0,0,6.9307201747219,4.0945893776072,0,0,6.4807542414762,0,9.1355905201567,7.6245688974075,0,11.6204766589864,6.3165406089967,0,8.8793928140753,0,0,0
"64","tissue","none","islets","67","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_67_IS_doublet_none_F7",4,0,7.4384393841542,0,0,0,0,0.398507816669198,7.4970763240536,0,0,0,9.6501012355577,0,0,0,7.2851638447945,0,6.8733561891715,7.0020471150604,0,0,0,0,0,0,0,0,0,11.3860840817962,0,0,6.2320644791162,0,0,2.3043997006742,2.7058237455106,0,0,0,3.2661164487327,0,0,5.9458169494729,0,9.1582407982506,0,7.2060109076021,0,0,0,0,0,0,0,5.7676492706448,7.8403429452028,0,0,0,0,14.4157345325608,0,20.1563750073225,0.319478239896899,7.6830972915332,0,10.9478981007456,8.4973758255744,10.0800742369961,4.9834934504234,8.8746627192989,8.9272147036493,0,2.6944453306609,3.345081756206,0,0,0,8.5905843391999,0,0,8.8228520518408,0,0,7.7099895726991,0,0,0,0,0,0,0,0,0,3.3724367601966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9528935095029,14.3962078138771,10.1770838938636,11.2060474037066,0,5.4453711989559,6.1230139814946,6.2411086229475,10.3999205637864,9.9072400296028,9.3045109567016,0,0,0,0,12.371801534746,0,0,0,0,0,0,0,0,6.1939278135115,10.4345762406841,0,4.6180917817915,0,0,0,0,0,0,0,7.356849192253,0,0,0,0,7.6125441261643,0,10.689006978915,0,9.6115815807897,0,0,0,0,6.4602864994859,0,2.4786425891491,11.1341732672484,9.3112040209721,0,0,0,0,0,0,7.218356178792,9.945912584351,0,0,0,0,7.8701046028184,3.7085495612106,0,7.62337437529,0,0,7.956372276894,0,0,11.3776583844688,0,0,9.2523527892309,0,0,0
"27","tissue","none","islets","33","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_33_IS_doublet_none_C9",2,0,8.1367098197004,0,0,0,0,0,0,0.287666758984098,0,0,8.8245905070756,0,0,0,9.2369967846164,0,7.5121793252897,1.1864994628716,0,0,0,0,0,0,0,0,0,8.0050207115986,0,0,0,0,0,3.2301484635653,3.8188272775199,0,0,0,2.1879004622907,0,9.8397018229331,7.1610278101797,7.6402623841519,9.0319716901587,0,1.717747006283,8.0384848145413,0,0,0,7.8321137441796,0,0,0,6.2340591930787,0,0,0,0,14.4108861356159,0,0,0,7.1562505450312,6.8356874547227,10.7914673792435,10.6838049458516,0,6.6710229609477,9.1619694935798,9.7333667650569,14.1349646146169,0,0.6448198383167,0,0,0,6.6643958787873,0,0,10.149660164706,0,0,6.2252297404249,0,6.8350760365628,0,0,0,0,0,0,0,3.9064869010207,0,0,6.5199590379338,0,0,0,0,0,0,0,0,0,0,0,0,12.661648113917,21.5,8.3178586941191,11.4790926423057,0,0,0.321134472370701,6.9526443616157,10.5589101630398,10.5240467180129,6.542109560348,0,10.0850394669361,0,2.1826425829216,10.2884404657051,0,0,0,0,0,0,0,0,0,6.8210661881139,0,0,0,0,0,0,9.6146063130508,0,0,8.4180122970843,1.0872020279035,0,0,0.240388669546402,0,0,10.4954449910076,0,7.7811299908277,0,0,0,0.707291319922501,0,2.6641348441294,0,8.1608546377798,10.5879379724662,0,6.4730400963212,0,0,0,0,0,0.4367451020975,8.4951843398741,0,4.683712157772,0,6.5635403649449,3.198894013487,0.4721539309433,0.793176543625599,4.3288575333818,0,7.187013480279,6.7707667211048,0.0619827427602999,12.4124243901694,6.4310575991596,0,7.940447063376,0,0,0
"25","tissue","none","islets","31","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_31_IS_doublet_none_C7",4,0,6.5978063682078,0,0,0,3.7428633274612,5.7056618205613,0,0,0,0,8.7700842538555,0,0,0,9.2911653347345,0,7.3274335250982,7.6028540326061,0,0,0,0,0,0,0,0,0,3.4941763135112,0,0,6.0407682998505,0,0,2.65225563432,2.6499038943218,0,0,0,0,5.3664954285818,0,7.4103279060256,6.1730599134647,8.6603881171,0,5.2068594765771,9.0047241763644,0,0,8.8235678624015,0,0,0,7.7531312419952,2.994872252418,0,0,0,7.6004157610924,14.3005397673564,0,20.1454457118148,0.0365018904442991,8.973820389813,9.4170740239397,10.614163485593,10.6509919404519,4.3946640868436,6.0095388757253,6.8810633976468,10.0043886335876,4.6493079184265,1.652263859367,1.7944587039385,0,0,0,8.8991447610529,0,7.5109836408475,9.5678304321787,0,0,0,0,9.8883668437962,0,0,0,0,0,0,0,0,0,0,4.510879385959,0,0,0,0,0,0,0,0,0,0,0,0,6.2675620329732,12.8790963942872,1.2946349283174,8.0699508014074,0,0,8.4738773991075,7.8819205226196,10.5647690261501,0,0,0,0,0,0,10.2767099945931,0,0,0,0,0,0,0,0,0,10.1310459990005,0,8.9933009672904,0,0,0,0,8.1067921961199,0,0,7.4656809278374,0,0,0,0,0,0.159668958418301,10.8838718656869,7.5415136710234,7.1389281201647,0,0,0,0,6.2393355258456,0,9.6649037035378,0,10.7396489924615,0,4.548664426015,0,0,0,0,0,6.8788405231433,0,0,4.6703037470918,0,8.9862421714508,3.4641002380787,0,7.3575871035917,4.9806497765671,0,0,7.526319660155,0,11.2975552748835,3.1402530656513,0,9.2654900207807,0,0,0
"91","tissue","none","islets","91","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_91_IS_doublet_none_H7",2,0,7.5668736339363,0,0,0,0,6.6627433430343,0,0,0,0,8.2478712421487,0,0,0,3.7487028432938,0,4.1583828398629,0,0,0,0,0,0,0,0,0,0,1.838721311341,0,0,0,0,0,0.664727071283199,0,0,0,0,0,0,0,3.414312220813,5.4352195494462,2.2717141180789,0,0,3.6451719612701,0,0,0,6.7228015852448,0,0,8.5511496433655,0,0,0,0,0,14.9599494766161,0,8.1463791593303,0,6.596041675448,6.8817991229654,12.1889368877089,10.8408724293883,7.6654127248673,6.5785062893753,9.1422950307987,11.1367658009785,15.4604810185554,0,0,0,0,0,8.3771469328303,0,9.1559620079732,9.6596734165869,0,0,10.3003368731738,0,7.7181490197824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6232917785739,21.0250065314224,7.4067352713594,11.1638165618074,0,0,0,0,11.6920517470104,12.4582862576714,9.5328281820449,0,11.5722965955285,0,0,12.5689462772155,0,0,0,0,0,0,0,7.1240971482918,0,9.7032258157101,0,0,9.0296775012173,0,0,0,9.305195834057,6.2278040432917,0,8.5950310023671,0,0,0,8.8035512808447,0,0,12.8854402635438,5.5136647620142,11.3240313782559,0,0,0,0,3.5926078175228,0,7.2828880133247,8.3352022289372,10.1684106815488,0,8.3548605261437,0,0,0,0,0,6.6339286664649,0,0,0,0,0,4.4432640976294,0,0.241708239416202,0,0,8.242916240397,4.32476042485,0,12.9557487725436,8.094562788089,0,9.6051010451395,0,0,0
"95","tissue","none","islets","95","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_95_IS_doublet_none_H11",6,0,3.0049626112386,0,0,0,6.0412181331488,5.533802181999,5.0661276017889,0,0,0,9.6211699901737,0,0,0,8.2677759211345,0,4.1688897452787,8.9270376374501,0,0,0,0,0,0,1.8943314175872,0,0,9.5544545499151,0,0,0,0,0,3.479357750484,2.5374697590961,0,0,0.1841288775328,6.0594830714039,0,4.7526993617247,7.6333347730821,2.4596273408186,8.1222547252202,0,9.1004342573852,6.0227763881563,0,0,6.5933939301128,0,0,0,7.6322669125691,7.8690379540363,0,0,0,0,13.7214167279217,0,15.2711964847557,0,7.4410765461455,3.237692919384,7.8825633382637,6.0252876567085,6.6863252052693,5.4558365772872,5.9501797365812,6.0514206139951,8.4796046605061,5.4687785557433,5.9334477029768,0,0,0,7.7012259197941,0,0,10.6541204818589,0,0,4.9998422118358,0.426012016135001,6.6736767706839,3.5760302839318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8077259617,0,0,0,3.0455393249214,0,6.8708518851137,14.5341900310592,8.5016247200543,5.6770727332257,0,5.2000373897712,8.8734001878298,6.6182182933589,6.634085267374,5.966465289402,0,0,0,0,0,9.848170406009,2.1993839628768,3.5989556593295,0,0,0,0,3.5411365318952,0,0,8.4161834165364,0,0,3.4629456495155,0,0,0,4.8134327075362,0,0,4.7415973770158,0,0,0,0,0.3597685306462,10.9885716771837,6.8572785481041,5.7982308915758,4.2970841641195,0,0,1.8918203113546,0,2.0705908356621,1.6352259480477,16.2960862290424,7.2776631784956,4.8476354722007,0,0,0,0,0,0,6.0184634834384,2.1169223105477,0,0,5.810918384634,0,8.8618672521574,3.0088882618024,3.67642804998,5.3755468689831,6.6598415417244,0,3.8091621569255,7.2897246599562,0,8.2570818706372,0,0,1.9551948653404,0,0,0
"29","tissue","none","islets","35","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_35_IS_doublet_none_C11",2,0,0,0,0,0,0,4.9293340861189,0,0,0,0,9.1016156092876,0,0,0,0,0,0,6.0469438641115,0,0,0,0,0,0,0,0,0,6.4109033426462,0,0,0,0,0,4.8813475159169,5.1455105135496,0,0,3.4414011993167,6.0446784708399,0,8.1312007747397,0,6.9321199698556,1.4166739031676,0,8.7480002245803,3.1703403169302,0,0,8.2137590444045,9.1326751136636,0,0,6.8614578767635,0,0,0,0,0,14.422494569991,0,0,0,5.5683571755882,7.7999712942456,11.1072754574383,9.7677267650357,6.0777255063199,0,9.5018623242233,10.491349221766,14.7337534796967,0,0,0,0,0,8.3708003079059,0,0,10.2647783396747,0,0,7.4365264885055,0.101577838364999,8.6662274748442,0,0,0,0,0,0,0,5.7217471331389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3746454801142,21.5,8.2579369109277,0,0,3.7905921274655,8.084665357943,8.0458934191247,10.6688175101896,11.4743239255726,0,0,4.0141442990771,0,0,11.2157694305354,0,0,0,0,0,0,1.7182243903212,0,7.6213120151831,8.5647375058316,0,0,0,0,0,0,7.4085626920086,0,3.4832396155417,0,0,0,0,7.5510737347691,6.9743474475861,0,11.1906704359988,5.4637785269559,8.9517768546777,0,0,3.67036493959,0,4.9361214141956,3.5735286290709,0,7.5773176318388,10.7092022105616,0,5.745887291346,0,0,0,0,1.1458147604361,0,8.4885762937142,0,2.0678435529336,0,8.7385753593671,0,0,6.7547347377887,7.5369803351032,0,8.0945284388155,7.5974767444454,0,12.1869175074731,8.6878722634531,0,8.9558940791928,0,0,0
"43","tissue","none","islets","48","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_48_IS_doublet_none_D12",6,0,9.804437150462,0,0,0,7.9054656228208,6.4198359327695,9.1264113274851,0,0,0,9.1417863806999,0,0,0,7.5036112431922,0,5.9519364061421,13.8226310270675,0,0,0,0,0,0,0,4.8402190989915,4.6997555002456,6.2083386131274,0,0,6.8593916019952,0,0,2.6720198661032,2.5103592469136,0,0,0,0,0,0,4.8203278969997,3.7869575627519,0,0,5.4134731091214,8.5953316865066,0,0,0,0,0,0,9.611305538006,5.3715875870345,0,0,0,0,13.3511770769592,0,7.3202775752225,2.5522579466593,4.0673078805034,3.9716598923522,10.5177446303008,9.7233635668741,2.362504844929,0,8.6861983983881,11.8296612038494,13.2373243057957,1.8875237967728,2.6186083400919,5.8902106830226,0,0,6.5766483991838,0,9.0684451588306,7.9094533993457,0,0,8.5567635117979,0,5.3512122773329,0,0,0,0,0,0,0.231745782416301,0,0,0,3.5294832573356,0,0,0,0,0,0,0,0,0,0,0,0,5.8281355582588,14.5801722452134,8.4104848695942,11.1119592533684,0,0,6.3896520378576,2.1807722815818,12.7414673569388,10.0389967314791,9.036603742279,0,0,0,0,12.9026670286325,0,0,0,0,0,0,0,0,0,9.53938766967,0,0,0,0,0,0,1.9889225890745,0,0,0,0,0,0,0,0,0,10.9147340118983,8.1074273125223,6.9126868278982,0,0,0,0,5.1065718679596,4.7301603468882,20.900054756685,9.2084131561355,9.7822045511603,0,5.1489836669318,0,0,0,0,9.124847165265,0,7.4079583815648,0,4.4211385212382,0,7.9427307448391,0,0,8.4047592419477,0,0,0,0,0,12.4388532332023,3.1656155377703,0,2.3085785891267,0,0,0
"51","tissue","none","islets","55","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_55_IS_doublet_none_E7",4,0,8.0621263969163,0,0,0,9.3877824167558,4.8798533622691,9.4511482442254,0,7.7989729261685,0,8.0582885499338,0,0,0,5.9284803379753,0,3.0285332362857,1.2931742108667,0,0,0,0,0,0,0,4.1485461225084,2.5446007698782,9.6083066119304,0,0,8.2596795078269,0,0,5.0078421129931,4.4561238362563,0,0,0,4.911158654199,6.6485683557877,0,0,0,7.5849433107195,0,7.8370398631015,8.7674513272608,0,0,7.1706661953118,0,0,0,8.6668978020928,8.143035354534,0,0,0,8.9136258020529,13.798833434937,0,19.3516032599546,1.5795833590959,6.7173736520234,0,7.9415155587988,10.0158204827024,6.9883589822831,6.4790088638176,9.6501318210907,10.228302654612,5.430385055401,2.4221291334936,0.282609009274498,0,0,0,8.5859771324486,0,1.3262933393131,10.4908181077583,0,0,0,0,8.021591028182,0,0,0,0,0,0,0,2.7793700158972,0,0,2.8254778767139,0,0,0,0,0,0,0,0,0,0,0,0,2.6066721629545,13.3895049645632,10.1966668540542,10.3938424276374,0,0,8.7489631028299,6.1193547644998,10.8457917188932,10.3807768503067,0,0,0,0,0,12.8323678645542,0,0,0,0,0,0,0,0.256753188364701,0,4.0949677983686,0,0,0,0,0,0,0,0,0,8.8326675235923,0,0,0,0,0,0,9.0107731237868,7.6080017090785,6.6393848964913,0,0,0.775162400902701,0,3.5986363738457,0,12.9610672831113,0.437587051335299,9.5589017538015,0,3.3337700802165,0,0,0,0,0,8.4388342218802,6.7622201236606,0,0,0,3.920786143798,0,0,4.6269588867918,3.9592488163756,0,7.5084496027502,7.8458062310033,0,11.0214531125079,3.7141387292111,0,10.2209362885523,0,0,0
"35","tissue","none","islets","40","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_40_IS_doublet_none_D4",6,0,8.1377086540592,0,0,0,9.5173872281149,0,8.6117343140851,0,0,0,8.0873041589417,0,0,0,9.4729716905017,0,3.4720992713103,13.30967340947,0,0,0,0,0,0,7.5992084871312,6.2736633871882,5.9087170201728,4.3276595236539,0,0,0,0,0,4.9022744490485,4.4940517797528,0,0,0,3.9959526982182,0,0,0,0,0,0,4.5545999972535,9.097980340268,0,0,0,0,0,0,9.8450214976562,6.2016210889618,0,0,0,0,13.54158089801,0,8.2949346605267,0,7.9513513483999,0,8.9000829022875,8.929163120932,4.8666638390502,6.9739763523609,8.3493778976099,8.4347205753331,11.2333871963151,3.249821471071,3.7749612372625,0,0,0,7.5117302317725,0,7.3130492328627,10.1605046214407,0,0,0,0.254353370818301,0,0,0,0,0,0,0,0,2.1806107912579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3079695809237,13.0064770321514,9.3491758941879,10.0876297296767,0,0,5.5443346692576,6.6856346353515,11.2473009788689,10.2741244419174,8.5857183980829,0,7.6432770916028,0,0,11.5843786741199,0,8.3291716347056,0,0,0,0,0,0,0,4.2103340742769,0,0,7.4477512983051,0,0,0,6.2814240812097,9.5793511373775,0,8.5095702833532,0,0,0,0,0,0.497440770635698,9.8992199215925,7.0455760590747,8.8339344136996,0,0,0,0,0,1.3009179035751,19.7658187800293,7.2942368656452,7.5207921565116,0,7.440463779228,0,0,0,0,6.5911498920221,9.0428920717266,5.5707548654205,0,0,0,6.1989210154418,0,0,8.2981676020958,6.9226791181134,0,0,0,0,12.2950358808622,3.0514857983517,0,1.64475866459,0,0,0
