"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","gapdh","Ifit3","cd4","Jak1","nfkb1","pten","il25","Irf1","Irf7","Ifi44","Bcl2","Cxcl10","tnfrsf1b","Stat5","icam1","il2ra","il4ra","Tgfbr2","Tnfaip3","ccr2","cd3e","Ccr7","Cxcr4","Ly6e","cd8a","gsk3a","Stat1","Vav1","Fyn","Stat3","Aim2","Isg15","tnfrsf1a","ctla4","ccr6","il7r","Irf2","cd28","gsk3b","Oas2","foxp3","Traf2","Zap70","Il12rb","Socs3","Hprt","tnf","Pdl-1","Icos","ccr4","Ifngr1","Jak2","Ifit1","Map2k6","Il18r1","Il27r","Pd1","Stat4","Cxcr3","IL-21","il1r2","Rsad2","Mx1","Irf4","Nur77","cd40","ccr5","Ceacam1","Oasl1","Oas1b","Bcl6","il2","Mapk8","cd86","ccr3","ifng","ppara","Cd44"
"216","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_A5",5,13.5872046079171,0,11.5104967050328,10.1615035638357,9.281344846503,0,6.1996132096803,6.8616003301846,5.8602999434448,8.305955086071,9.6482057078236,6.1468258780386,7.2107399894776,5.2934077671104,0.680286437529801,0,11.0837792216054,9.5374792395882,9.2558228168025,9.6824158437718,12.887573806167,8.1482335138947,10.5902606730573,9.753840319946,0,5.678318693489,8.220815219111,9.6373112714858,7.3029813971302,5.2622781834764,0,0,7.3636854561674,0,8.8059433040711,8.3389204056587,7.2473817058417,0,6.0777756885108,0,0,7.3927851178608,0,0,0,8.3931299383839,2.8053646094262,0,0,0,7.5966444103521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_E2",5,13.8288244236753,0,7.9926042638398,10.2753534144728,8.8408830926298,0,6.0615387167953,9.0279539148145,7.9046590661127,8.9830047682175,7.81589915636,7.1483483273978,3.6312160471485,4.1535860797205,4.246826676559,0,7.0816933404402,0.546445426266299,0,9.461644641763,12.4986723726052,9.6873927686936,10.3923545220056,9.3071834139524,3.1161493170507,8.0814898276391,11.3865492455116,8.2529455888994,8.7132940986549,2.4520731752179,0,6.0668357895603,0,0,9.7452556296226,9.2114484934435,8.3151767521181,0,7.363407506777,7.1333425882429,0,0,6.8646390790134,0,0,8.8350193188861,0,0,7.3156388881617,0,0,0,0,0,0,0,0,6.5255443938958,0,0,0,0,0,0,0,0,0,0,3.9222788124053,0,0,0,0,0,0,0,0,0
"293","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B11",5,13.9548482713656,0,10.9101435665584,8.3795220046179,8.9490609723143,0,6.9129626868776,7.7449689382862,5.8526070055748,9.5400966310569,8.2319943532676,5.8098346284775,6.7751332165525,7.1478216225123,0,0,6.9787715923627,5.3606088888462,9.7971474927163,8.9419100286618,11.9442137751659,6.1255033559368,9.2551623239054,8.3189953947301,0,8.50846317589,9.3068664227042,7.0504735479881,10.5573389114673,6.4531685219245,0,9.5214477540044,3.1646345304651,0,9.4453919312876,10.2157028538928,8.0420618899492,9.7330568318576,5.6283830988265,0,0,7.4717734977465,0,0,0,0,2.2658759621954,0,0,0,8.8319601007108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_H11",5,13.7113764445762,0,9.223427279151,10.7547378931123,7.0409002225521,0,5.4868753267941,9.6246076006447,9.0390417355464,6.1362586984853,9.1152969040184,0,6.927986390679,6.3606997056829,4.681564393969,0,0,7.5131217252194,7.1782430439918,9.1938298723085,12.433760836689,9.4829686925489,0,11.5362494619175,1.7362989307909,7.3203198975944,9.7378846076981,8.393975454228,7.9876279146453,8.2805850491848,0,0,8.3129435104392,0,9.6680665695515,8.1664104972734,9.6259586892763,0,5.9846248758583,0,0,0,0,0,4.6270052038974,0,7.5509157263393,0,0,0,0,8.0871282167332,7.379968580016,0,3.2980038855795,0,0,6.0587319434954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1401698641638,0,0,0,0
"228","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_E5",5,13.9551908023986,0,10.4421950378082,10.5308128244736,7.7240808929299,0,6.2496859866634,8.3997814386444,8.1417308345102,9.013065049358,6.6648451162835,8.2465499801618,5.4247443581803,7.6066192352109,2.283760652275,0,0,5.8880277632032,8.2990167307238,8.7737008021779,12.7201702508298,9.8211138080866,0,9.0610042701295,3.399963452734,9.1199641767119,11.0984425883437,8.2085983196138,10.2710523872287,9.3210284359198,0,9.4379870976791,3.7052970969841,0,8.739945443236,0,8.7262401499551,9.2446915904052,7.8923160239693,0,0,7.3944234431943,0,0,1.3147325608984,0,4.1432406890574,0,0,0,0,0,7.516198833498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.191568986311,0,0,0,0,0,0,0
"218","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_B4",5,14.2994905887058,0,10.2272616713535,11.2542571532633,9.8797789035081,0,2.8637863488436,4.7175031578042,0,9.372968723031,9.4547729694134,6.661491692999,7.8763630087041,5.8042920452509,0,0,9.2875935348942,8.4809668428073,8.4548825750673,9.314345162307,11.8220790766457,9.9059282130139,10.9665193707193,11.0728011215089,0,9.9913778121908,8.5517182568639,7.5473063738107,9.2841723495252,7.88174905152,0,7.0280246120196,0,0,9.0917087299667,9.2165261747368,0,7.5351033383648,8.1897826927803,7.9613322831154,0,0,9.3242478587767,0,1.8615604572779,0,3.3649400944626,0,0,0,9.3149046112786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_A8",5,13.9275533826748,0,10.5250525649024,10.8284528472998,8.5650761194038,0,4.6884703349258,8.1356105360101,7.4589608056303,8.422322099464,7.92420827388,0,6.9978553934764,5.2727375113886,0,0,9.1590938315646,8.4292921605804,9.0013223467923,6.7828541665087,13.2579004137993,10.1000253416822,10.5084470651556,9.939487156837,0,8.949545661207,10.613908984179,8.818497868546,8.56699251627,6.1604214648736,0,8.9329821086362,7.2611068395945,0,8.965538213725,6.8708896361779,8.3274638840732,7.9839362063198,0,0,0,0,4.4658558937256,0,0,8.5198122672435,2.1102409077144,6.6947230011333,0,0,0,0,0,0,0,0,0,5.276971228306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B10",5,14.3145180237754,0,10.6876953148258,11.5436925263584,7.9436437273484,0,4.9041283582781,5.7583394593307,9.4957941681354,0,9.9744130527241,5.6751818671614,4.9801849800633,6.8266864353162,3.6799703012034,0,8.8574866041154,8.5931448858033,8.6862151136473,7.9928723864446,11.4909624531218,10.090218266177,8.9625988866047,10.2332568655195,0,4.7597631502075,7.1800074373234,0.2748173138779,9.3509742355472,0,0,7.895463566811,8.9192603719496,0,9.7027937831955,11.7581984341572,7.2531103434494,9.1990030800019,7.8320613356559,0,0,0,9.0798835497224,0,1.4553942984065,7.153069482426,0,0,7.1979216098589,0,0,8.5471829687773,0,0,3.5652308900071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_A9",5,13.8406624919172,0,7.7683894067654,10.9767552959821,8.3959529312417,0,3.7242854396734,8.8656410898695,9.6889868761716,9.0979098739668,9.2200984909773,5.6887789138154,3.2231002392894,4.9854110163708,0,0,4.4344779161641,7.8406022387447,7.7142098312709,7.3419917865744,12.8990668453865,7.7021411201783,9.4357437124413,12.1814806864936,0,8.9608662858814,0,6.8374116898035,10.0992896806202,0,0,7.8150187858038,5.4284349366116,0,9.4752349025485,10.5863443105407,7.1746940548529,10.2826108047914,8.0668504243818,6.9689352006187,0,0,7.4774892212236,0,0,8.2454213688018,3.9662646627982,6.8406286541406,0,0,0,8.8230951099359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_H2",5,14.3650639751757,0,9.9378570178803,9.9667329509055,10.0624201424383,0,1.5837077197799,9.5945050920807,6.3507567231857,0,11.3757924437624,7.5225819238775,0,5.4725439896877,7.486140712677,0,0,8.8359442507902,9.1701143682059,8.55226096408,12.5430352207102,8.1279467928204,9.7992853518232,10.9148665489097,0,9.168595299256,9.1412158141423,8.0596385752384,10.6414930497156,10.0706161036565,0,9.8329727025029,0,0,9.7448087043903,11.6055565961493,8.3387808896192,8.9816719568884,8.7894252978688,0,0,0,8.907749463329,0,0,0,2.8495064965971,0,0,0,0,0,0,8.9108613184091,0,1.1062436569712,0,5.3361902444698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_C3",5,14.0328174715506,0,11.0286255211931,9.3641892694951,7.2545126979923,0.134703781842099,3.3190596454807,7.2526409031535,7.8278025448445,9.6180946972287,8.5479956927871,8.2523874050248,6.7343361228569,3.7114691664984,2.720198852428,0,7.7748408561935,7.478301632489,8.9532657192791,9.3184947947648,12.9905823398153,9.7753607282622,0,10.9208845039371,2.7311988402918,7.9035225748606,11.2492904348221,8.7360810458183,10.3723702435817,9.5580113580534,0,7.6360956429414,0,0,9.6998783132044,0,0,6.8555476435448,6.5109010324026,0,0,0,7.991154194512,0,6.0808308999858,7.5398445348048,3.604287358896,0,0,0,0,4.6693227357775,8.7180009440859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1069392884313,0,0,0,0,0,0,0,0
"223","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_C6",5,14.3090554597554,0,10.4182667247703,9.7157217751135,9.699550500114,0,6.8669420288136,7.8631612724778,7.6750753855027,8.5731326694091,9.4754122404491,8.1248583582666,6.8467422958611,7.034016564968,0,0,7.4073654373795,8.6065992213498,9.7347619056559,9.2594010786006,11.8463715066106,9.6301671689393,10.0098366711454,11.682279330264,0,9.569561912485,0,6.5845426559663,9.1444283903148,6.4012076944626,0,9.2724930872628,2.538774574386,0,7.8092559371077,8.4534302810919,6.6719304076649,9.3249927340473,0,0,0,0,0,0,0,8.1625331276522,6.7508820771657,0,0,0,8.3415179912845,7.2912841076934,0,0,0,0,0,3.5388355258677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_F7",5,13.9668527804917,0,9.7033212727985,11.5548843768036,9.3541100655748,0,7.0028095001098,6.6296467603253,5.3671469676663,5.4560403697279,8.8287264356997,6.9081566031033,5.9552238386701,0,0,0,9.2695542088467,9.5799560084967,9.4921681375619,7.2827240408042,12.6120019158614,11.6493495033676,11.9713427745043,7.9924763855399,1.7215617874632,0,10.0621339884694,10.1610914045795,10.3762609714379,7.8126608798908,0,3.0762741742291,7.8280127117075,0,9.7212904972818,8.6879409261244,9.7734383579514,9.1633965758894,7.4464990365458,0,0,7.2776293681834,3.7227138444997,5.7839575222492,3.8964877817063,0,0,0,0,0,0,7.814562859129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_F5",5,14.1454554374593,0,10.1160369507728,9.7493392148789,7.8021808197854,0,7.0964523000005,7.7132730017531,9.503744514398,8.8540756228144,7.7692683975603,0.776980929191801,4.221690248644,6.6364863304819,4.3494380283838,0,7.3198764394943,4.9015525765242,9.1435799164718,3.8817503804271,12.9391350879865,9.3880717430436,9.7025285035989,8.5375471451419,0,7.6457920414061,11.3136960320876,9.0001158705283,9.4305321339804,7.0029761087675,0,9.3745830901507,5.4028477009214,0,8.6633860345223,9.5228295670901,0,8.1805319205682,7.5154697263624,0,0,6.3822885156355,8.4761094640256,0,0,8.6488437685835,0,7.9991339059107,0,0,0,0,0,0,0,3.5928687074908,0,3.1709638375334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_G4",5,13.7488453222813,0,10.2009912378866,7.741817625288,7.8595234224969,0.330126093479102,6.1084592810987,8.3855912097448,10.0422362560657,8.6736061206842,7.0262154024964,7.3803700636091,7.7642832379004,3.6253627031016,1.3578363018369,0,8.6210244502118,7.7096185859016,9.0929057350736,9.0969772787496,12.8124340689276,6.6589384702345,10.691739288991,7.9153781903929,0,8.7124656471003,10.0773476372336,7.7865099173516,9.7330384890521,0,0,0,0,0,9.2344483076406,7.8770927195381,9.6193395866673,8.1615701685484,0,6.7662649129936,0,0,0,0,5.1563080773432,7.5133812712916,0,6.9788794526283,0,0,0,4.5741269828283,0,0,0,0,0,5.5354197968353,0,0,0,0,0,0,0,0,0,0,0,8.786012557577,6.6219638609762,0,0,0,0,0,0,0
"192","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_A2",5,14.100960710524,0,9.2341825521683,10.9584871236947,9.5254582360491,0,5.3888243657167,10.1043097105439,5.4213749297572,8.9082673085528,10.0641993967253,7.4427337647204,0,6.5667699232953,4.0097707251595,0,9.7764156456755,6.6633237289254,9.227804145651,9.3505277672718,12.4229762683563,8.7102284409198,10.0910879273062,12.7236975567419,0.540562790661902,6.4457405235699,9.9823823755213,7.2129950317657,8.8347900782487,6.2786807814756,0,0,7.4749962461415,0,9.6824690683921,10.5965121541245,9.0783787967363,0,6.6318355441637,0,0,0,8.7215936847094,0,0,0,4.2319372772746,0,0,0,8.8967077910761,0,0,9.178018214891,3.1363762092918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_E7",5,14.3399355866008,0,11.0299215752668,11.3744980086402,9.0201840059659,0.296277516910301,5.5427263330965,8.7764488199786,2.8244594072396,7.4104210010267,9.0086506885104,6.6486231515662,1.7394946643122,6.7127202262755,7.432372088806,0,10.5869271521359,7.5190559251687,0,0,12.7416768143101,9.3081032948317,10.0335846698803,11.21993152211,0,9.3085786904219,9.1621314262213,8.3239354751824,10.9471719267451,7.6721723498085,0,8.8171506878856,8.3971983505479,0,9.1256272366494,9.4086899769774,9.2427980990116,10.9597937033753,9.1120540768407,0,0,7.9340612056764,0,0,2.3835126264105,0,8.4512020298877,0,0,0,0,0,0,0,0,1.4874993902584,0,4.1378321487754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_E1",5,13.455791584578,0,10.1828092003762,11.207350430071,8.9374163198853,0,3.9549958979338,9.6544475610514,10.4109310002014,8.1109866108718,8.0633526170292,2.0916222986661,0,0,0,0,9.9972663357855,5.4571169701986,10.0060234728325,8.4273557366739,13.0682939871407,7.5677530922079,9.4247542734017,7.6828393206081,0,0,10.5751270124902,7.1432655806728,7.3660842190338,6.8666905244192,0,8.5292879772129,0.652333579908099,0,7.8219372236061,10.5059491528845,7.3688847880563,0,6.83903182207,9.3118376376886,0,7.6960635602448,0,0,0,7.4819550902751,0,4.8266379891851,0,0,0,8.3289564053682,10.5387595503404,7.7121222029493,6.0034561138785,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199270162677,0,0,0,0,0,0,0,0,0
"270","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_B9",5,14.4750515223089,0,10.0815384607684,10.9373152210967,8.4119571312798,0,6.5443210142511,8.7572185941808,5.6375273293273,9.3797663218248,8.584424720874,8.0131303612259,7.1169203028105,0,4.3388948151456,0,0,9.3416440172347,7.6228712488635,9.2608449262735,11.5443569034858,9.6987763902379,0,9.952610287874,1.1599787649355,8.7299549595974,9.9259097911326,6.0965451278113,9.7006086328117,9.1081925071365,0,10.8252087921708,3.9075619146582,0,9.0641321837675,10.0620291534172,6.7764009467219,9.4987638179815,7.5334154061525,5.2644337431016,0,0,8.2437460353782,0,0,0,0,0,0,0,0,9.2758839299873,0,0,0,2.8520475194909,4.6678170479119,5.9450221625974,0,0,0,0,0,0,0,2.1296890016055,0,0,0,0,0,0,0,0,0,0,0,0
"234","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_G5",5,14.4936463297898,0,10.2642102660792,9.4119812002314,9.4954797508917,0,7.1921704848244,10.3569707442779,6.5004291974401,6.8954846826674,10.203053191751,0,6.9895522571481,5.597710241562,0,0,8.1865653445542,9.3300394930734,0,8.0174283055514,12.8625311859649,8.2250952460458,11.5703935928943,9.1060571303619,0,10.2432008974361,7.7664673331987,8.9396995765972,9.7860969309252,7.8705401395493,0,7.3899753823934,7.9449552396623,0,9.7278360844617,10.3699599145988,9.7579659134816,9.5337205335766,8.3850969078882,0,0,5.9387671197596,7.7958189581402,0,0,0,5.1886151453822,0,0,0,0,0,0,0,3.6821250332891,2.2498104370777,0,3.5574537359409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_F10",5,14.5094434070096,0,10.4222028231058,9.1116911837959,9.1732038044095,0,6.6309463589631,9.0354339870863,6.3024108927607,5.8687443349971,9.6845902637022,5.8653282822882,6.3330640504244,6.5636127137237,1.3882256227117,0,8.1110265551825,6.9242768579312,8.666326702136,8.6875080430666,12.676472640586,10.0558804674715,0,8.3697792695357,2.0630271261118,9.9561311412868,9.4367225109288,10.3959154634515,10.6956759872789,8.9736152833146,0,10.3753848219486,7.6691333046702,0,8.5087709255288,0,10.2073663203091,7.4019218165026,6.3581661006459,0,0,7.4732758966325,0,0,4.3328062180989,7.6211996686001,0,0,7.3814784486012,0,0,8.5322234806671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_E4",5,14.3962964367839,0,9.7918862546869,10.3881657571583,8.1170811596477,0,5.7556745142395,8.0541324480673,8.4351095085945,8.5298754178927,10.2474558645839,7.4751347630977,6.6960598873663,6.8836539604304,6.1588610187349,0,7.4435372534693,8.5871514848838,0,8.7314442292093,12.7102279530561,9.7760748106751,10.4574151509694,10.963009839134,0.9000467356631,8.5855969706025,7.0359979979871,6.5720694628138,8.6580244814753,9.139047036695,0,8.4410621843474,3.8912205515935,0,9.4113277594715,9.9351069053951,7.0468305917182,8.759414291135,7.4264298980953,0,0,0,0,0,3.7817791253025,0,5.9681020056282,0,8.5494038486843,0,0,4.7146861872388,0,0,0,0,0,3.6061395029604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_C8",5,14.1097987029744,0,11.1911345489298,11.3137679380597,9.2307302957897,0.5027686932699,4.9987041989125,9.3257251057182,0,8.7257821017967,5.5537643566246,6.5308024573859,5.0695781693106,5.2202281784335,3.1314194535701,0,9.5634595796525,8.6914245814057,8.651749721075,9.8918496092689,12.550838440407,9.6528716559134,12.4469740160889,11.7096967215591,0,8.3992699158483,10.0565286843887,8.8319890939265,8.8570368940742,5.5386391127459,0,8.5339032511741,3.5973097935365,0,8.2699115141914,10.745488100692,10.1048124724887,0,8.3085935619497,0,0,0,0,0,4.3089757797382,7.3368271617761,9.0476199774398,0,0,0,0,9.1438300844433,0,0,0,0,0,5.4033613140786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_F11",5,14.3627583326238,0,10.1833970422874,11.4450779467084,9.9689381631672,0,5.917888454399,10.0125780518063,8.6600836630568,9.369328357456,9.6937277047224,7.9744018355903,6.2081679115589,5.4422770919315,6.5692147781213,0,10.0745098048132,6.4953695182252,10.7046165357658,8.0672068825105,12.7180857930303,9.8428564827778,0,9.1357936030919,4.8850188702824,9.0090570023797,11.7718363402228,9.3966833222532,8.7469812650482,6.5538718805426,0,3.9188512520131,7.8999549544529,0,9.6459207244291,0,9.8218152537784,8.1416960788766,8.0621175928148,0,0,0,0,0,2.057005146991,0,0.939363433586902,0,0,0,0,8.1577697015288,7.3354106444212,0,0,2.4059915852275,0,3.1607945124928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_F4",5,14.4656679803017,0,9.5936829159159,10.9924728074277,9.0592280573348,0,6.9294871479138,7.7501192593296,1.949031115505,9.1106585621257,10.4389540645372,6.5242592426739,7.708804978916,6.2849185258078,5.0603530390956,0,10.161061864809,8.4713618232121,7.8215588371026,9.0206224635303,12.3839310030389,10.0479086370157,10.0400096654551,11.652335171835,0,8.3643374490686,9.0419358397263,8.4300740289585,9.7802585735815,7.1571261386257,0,10.0168809437429,3.3905741974443,0,10.1424922323417,6.3265316137159,0,8.2776301260334,6.6998734650536,0,0,0,9.4975727919917,0,3.6399604835466,4.101657631569,3.0489140703144,0,0,0,10.5064336306165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5340920619564,0,0,0,0,0,0,0,0,0,0,0,0
"211","blood","5","blood","blood.5.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_5_BL_CD4T_12-20_G3",5,14.4057792455007,0,10.3693779437448,11.5497892555605,9.7385233972491,0,6.6214333789108,7.8705558732771,1.6212629657635,8.2448257861422,8.6865408450553,5.7381756658838,7.7424449407795,5.6996563996896,3.7305461075732,0,7.102651595247,7.8114914753509,8.353470984852,8.2281178731616,12.3310622500181,6.9689979271979,0,8.7047717201931,0,9.4128703569238,10.912719212124,8.7972981970729,9.7604862624301,9.0905821347365,0,8.7562851409131,5.3739776962608,0,9.3230164931201,9.6684631908013,8.7042377998336,10.49282335556,7.3582223298037,0,0,0,0,0,4.7185556722038,8.3448870191325,0,0,10.478395199643,5.9495863303042,0,0,0,0,3.7219595713237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6792724461182,0,0,0,0,0,0
"278","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_E8",5,14.8297543923866,0,10.5338845082372,11.4947365899782,9.5676125144612,0,6.1843273050102,9.6179199280524,8.9985527894582,7.1508650485803,9.0932376234659,7.2952772367595,6.1364888700231,2.5786024604452,4.1285582561385,0,7.5758660593618,8.6000865914857,6.1355922123306,9.7343198351142,12.853600067948,9.6675629593398,11.5287126773446,11.3194455426105,2.4441755384556,2.9886266114503,9.7926872889227,5.9185616247027,9.2109765721168,9.5301815977583,0,0,2.609541741832,0,10.985226715951,10.1695877461491,6.9784934375938,8.5248148962805,8.484381651426,0,0,0,0,0,0,0,5.8722548869002,6.9372496345141,0,0,9.9672041165752,7.7206584625687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8530602654572,0,0,0,0
"219","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_B5",5,13.9606357604515,0,11.1505308314255,8.6519416195527,10.5631840258923,0,7.2300368455214,12.3258427387733,9.1737715429178,9.2455986526631,9.6540470238573,7.0447504234323,4.2632608312243,7.3808139099921,7.057109661325,0,0,6.4215753171012,0,9.4566546771582,11.4515214333175,9.5721218574604,10.3655161979897,10.7846378469053,0.104590441114201,9.1508568349097,11.7518358921298,7.4590701584663,9.057432977252,7.8130871918062,0,0,3.8711957905929,0,8.52995541051,10.1311768012178,9.9950976504699,8.3260266720918,6.5126808197709,0,0,0,0,0,4.5819316306643,9.0255835869386,6.1338500783626,6.8786078314609,0,0,7.7388005478253,8.2094355112935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
