"","y1","y2","cellSource","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster","kmeans.cluster.1","kmeans.cluster.1.1","ITGB1","gsk3b","Hprt","gsk3a","pten","HIF1A","Irf2","Stat3","Ly6e","Jak1","VEGFA","PTK2","TIMP2","ACVR1","Stat1","Pdl-1","Irf1","VEGFB","Jak2","Socs3","nfkb1","PDGFA","gapdh","Ifngr1","WNT4","Traf2","CSF1","FGFR1","KLF5","tnfrsf1a","CSF2RA","INS1","ANPEP","NFATC1","Fyn","IAPP","TLR3","Bcl6","Stat5","Cd44","Ifit1","CD44","EGFR","SPP1","CD83","il4ra","CD74","Nur77","Oas1b","LY75","PDGFB","Tnfaip3","Map2k6","Irf7","GCG","SST","tnfrsf1b","icam1","cd40","Oas2","H2.AA","ppargc1a","H2.DMA","Rsad2","CD24A","Bcl2","TLR4","COL11A1","pparg","INS2","ICAM1","Ifit3","Mx1","SFRP1","VCAM1","Ifi44","ANGPT1","ICOSL","PPY","ccr2","TGFB1","Tgfbr2","IGF2","COL1A1","CD36","FLT4","il7","PDPN","MMP9","MMP2","CD14","IGF1","Zeb2","BMP5","Ceacam1","COL1A2","FGR","LEPR","GHRL","Aim2","Stat4","TEK","TNFSF11","PTGS2","Oasl1","il25","cd86","CD86","Il12rb","Il18r1","il1r2","IL34","LCK","Mapk8","ITGAX","ccr6","CD8A","FGFR3","Vav1","DES","TIMP1","Cxcl10","FAP","IL-21","MMP3","Zap70","GFAP","TNC","SELE","Isg15","CXCL13","KDR","ADGRE1","cd80","CD80","CLEC7A","ctla4","Cxcr3","foxp3","il6","NLRP3","Tbx21","ZAP70","IL1B","gata4","Icos","PDGFRB","GM13889","BMP7","Il27r","TLR7","CSF2RB","CSF1R","IL1A","TLR9","PECAM1","tnf","ICAM2","IBD_Status"
"50",1.43288380008501,-0.404387854699356,"tissue","islets","54","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_54_IS_doublet_none_E6","1",1,1,9.8014764285512,5.1064528371686,7.3506732088165,9.3350159515383,7.2981471404606,8.737567658437,8.0626777088221,8.4022064029428,11.9082001453454,9.4664475916923,8.8208578208329,8.7894406866754,0,0,12.0078448053685,0,7.3612956773971,3.2411226369473,8.3834240753688,0,9.1147543206466,7.2441342585338,13.1441917061647,0,6.3481077501052,0,8.3586450277922,7.5258233372143,6.4050124165221,8.3148472777375,5.3632682748179,0,6.6801438843365,7.0774453481081,7.2038244351033,2.1841135800961,0,0,6.1464403040546,3.8114763581618,8.5352200985915,0.937035414772801,0,16.1488490091442,0,0,13.9271859610471,0,7.4127503610605,5.8851483964727,0,7.5406457400495,0,9.2937964628583,0.568718654757699,10.0766285351409,7.8983750891058,10.5266325889763,0,10.14885927683,12.5086489570352,0,9.2606839861225,0,9.539366253637,0,0,0,0,12.7900406134514,9.7853842529228,9.6011036069267,0,8.7826079119586,8.8722236795682,7.7507285353993,0,0,2.65751766647,8.4632573409318,4.9658229807493,7.1776787217834,0,2.9233393700037,0,0,0,8.4900354542872,0,0,9.981873415323,0,0,0,0,0,8.9098194970624,0,7.6226230224632,0,9.352558639584,0,0,0,0,0,0,0,8.3590137474252,0,0,7.1219409431995,0,0,0,0,0,10.7789708286764,0,0,0,12.5753249870015,0,0,0,0,0.204163726608801,0,0,10.0421442501883,1.1205822585018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7910031598568,0,0,1.1551156557303,0,0,0,0,0,9.7743556054311,0,NA
"55",0.692042172964042,-1.12750192797588,"tissue","islets","59","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","1",1,1,11.567363001993,7.3112778978604,8.4492444510705,11.1225099309765,10.253184356474,9.6994642015805,9.0091367919486,9.7283007201133,11.3444668929247,9.445078698312,11.8869593904423,6.9587997234579,7.5741861082203,8.2462022295728,10.1663425805636,0,8.1362747030262,6.1907234326456,7.2855036233644,7.6858049052836,7.6657414264377,6.3882775766165,14.0657833949159,8.6199371164439,8.3211120366632,9.514484100218,0,9.3705963945685,4.2853570987971,7.354371233684,3.4712687600596,5.7841800812108,6.2049910452585,6.9507359957484,8.2182016543565,5.072306063251,6.4826581152101,0,5.8481768530137,0,8.416898036149,0,0,14.5438869461913,0,0,11.4420153740075,8.4035217059745,0,8.6705128532441,0,0,0,10.5735499569133,21.0062451778546,11.2582080163663,5.4006974514652,3.5048874366806,0,6.1233602991817,8.4755840550284,0,0,0,0,5.3644422031661,0,0,0,14.6432977080205,1.6185232023689,9.4224469939285,0,0,0,7.8501080936235,0,0,2.3772652207834,8.0926526388527,0,0,7.8720346164423,5.5079804356141,0,0,0,0,0,0,7.3385706237584,0,0,0,0,0,0,0,7.3144815476126,0,0,0,0,7.9409909706701,2.4396598084781,0,0,0,0,0,0,0,0,0,0,8.5742517299927,2.7184974579327,3.68103857301,7.9033805637348,0,6.4680057139472,7.3291070195665,0,0,0,0,0.302861012333199,7.0012987819905,0,5.1223141111096,5.7920164107778,0,0,0,0,0,0,0,0,0,0,0,0,4.3658695874107,0,0,0,3.7822492428396,0,0,0,3.9224366966982,4.6388567202317,0,0,0,0,0,NA
"1",3.09772402149004,-1.8242167092006,"tissue","islets","1","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_1_IS_doublet_none_A1","1",1,1,8.0435716125762,8.4068141034372,10.4578766830645,11.2683411478699,10.8214530714552,8.8075617607759,9.9242731910133,9.5123519458707,13.6078785616897,10.6694596803171,10.8390124828806,6.8659002016836,7.3990026795816,8.0053531934557,8.2059326296563,4.6200475504923,8.9899531486115,0,7.4963272812129,0,10.76773975878,8.0473918161304,14.8512058042382,0,7.7158464486587,0,8.9154413936306,8.1347343246797,9.760244559592,4.0275255775529,0,11.6206453614677,6.8874066298218,6.2289848811397,7.9584790916869,14.311371737035,0,0,2.5359455490716,6.2113772577696,0,6.1472992635382,6.8491373684345,0,0,0,7.8748939426428,0,0,0,0,0,0,4.2224618022315,0,8.6385319780592,5.2106525846685,4.2838102626493,7.6610859986267,0,8.5216907898083,0,7.8190786646597,0,7.610376341572,5.7872282689379,0,0,0,21.5,5.1052812544029,10.88477085946,0,0,0,6.1104192940263,0,0,0.900733314960998,7.9950003519731,0,0,0,6.4558509723854,0,0,0,0,0,0,8.2417514713495,3.4607721512465,0,0,0,0,0,0,7.5152163429747,0,0,0,0,7.5599274452871,0,5.9394779009133,0,0,0,0,0,0,0,0,7.4838714235389,9.278248781429,0,8.750574776768,6.8095523316323,8.3734203789088,6.0287538546762,7.5099450227031,0,0,0,0,0,8.4931467592317,3.6441307551909,9.4992040215237,9.6080327015068,0,0,0,0,0,0,0,0,0,0,0,0,0.682668261160899,0,0,0.145173438321201,7.6034517489112,0,0,5.0856791723687,9.8410941512717,7.9394992632943,0,0,0,3.2358682017287,0,NA
"13",3.51666694980425,-1.81732291794227,"tissue","islets","20","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_20_IS_doublet_none_B8","1",1,1,9.6191498538963,8.0420902408932,9.8446100825285,10.8623224459892,11.5163414844695,8.9830756628896,10.5446755700852,9.6643892996523,11.2692704227977,10.6870648679825,11.94803165647,8.780586881789,7.6649020547767,0,0,7.5060534907234,5.6685879287695,4.4080063325229,0,3.8954502974468,9.9125881855509,7.8029617109883,14.9567456131408,6.0506271031598,6.0902024384697,0,8.0453794690925,8.838079357322,8.9828764750753,3.6913232941802,7.263454847497,10.2551398287317,9.1950116687432,0,0,13.4636081565897,7.4774998462045,0,6.4219671630782,0,7.6377371186739,1.9744244944716,6.764050796131,1.6249380308547,0,0,7.2694323989008,7.0019915288821,0,0,6.1877394219008,0,7.7849875254519,5.9134329543486,0,7.1706360412081,5.0146059842216,2.5329633097172,0,0,8.734919957723,0,8.7098098105703,0,7.4549337891055,5.0142022007979,0,0,0,21.5,2.8965417392971,11.3794167236346,0,0,0,10.1640550410986,0,0,0,10.1524479830913,0,0,6.4324185458228,4.1049823878384,0,0,0,0,2.0510539077234,0,8.7886006143895,0,0,0,0,0,0,0,7.4813244176317,0,0,0,2.3421543242493,4.4922000744201,0,5.2985819567214,0,0,0,0,0,0,0,0,7.1648234784081,9.0181833048915,3.0070900958292,8.7188319845592,6.5080334946871,8.8558170247473,0,7.938638435991,0,0,0,0,0,8.3003795728927,0,7.9258868272687,8.7935561028136,0,0,0,0,0,0,0,0,0,0,0,0,1.6402319603015,0,0,0,6.9229671075186,8.2917896866385,0,5.6819016298267,7.3012432979485,0,5.2502360887485,0,0,4.491336696395,0,NA
"69",1.62114483218951,-1.02302362835811,"tissue","islets","71","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_71_IS_doublet_none_F11","1",1,1,10.0634451221512,10.2638607229962,10.6554024638,11.6179573900623,10.5837213333831,10.3809891156025,11.9762928461904,8.6900013506077,13.070965205886,10.1610770556222,12.6043337340328,8.4067199391262,9.6480619875135,6.817662421129,9.340648217473,8.5838929659891,8.1249659415302,4.3598291198985,7.8089165201815,4.7486729318947,9.8422693001237,7.9258292963178,14.3388624734596,0,0.0917984784761003,9.0108619018281,0,9.3278769600002,0,9.4574254857037,0,6.4992185063853,0,6.4659814579456,8.6597573672209,12.7201191333557,0,0,6.6845050524255,1.4553092316621,0,0,0,2.8823787722586,0,0,6.3131429461167,0,0,0,0,0,0,5.7074892649778,10.110231543083,19.4844484097992,6.7066457988593,5.1318098166817,0.192837305293999,0,8.6770623301673,0,7.6412122855432,0,13.2811679360404,5.6298330845979,0,0,0,13.3520208932178,4.6058674589649,10.5783049206293,0,0,0,0,0,0,0,9.0586350719577,0,0,7.4793739593577,4.2339241735758,0,0,0,0,3.7353465277644,0,8.447197975397,1.456332298879,0,0.526846229517901,0,0,0,0,6.7850924187144,0,0,0,4.6354225079197,9.4386196553207,1.0268814936592,5.5529638086611,0,0,0,0,0,0,0,0,6.9438266101719,8.6047100640648,3.5601343892307,7.3214924392109,8.1464086109386,9.1277370871021,3.085782122135,7.9960957685903,0,0,0,0,0,9.2436233358907,4.444604149361,8.2210911710336,7.7398248627596,0,0,0,0,0,0,0,0,0,0,0,0,6.056988074495,0,0,0,6.9916998106929,0,0,6.0759759455981,7.1500206146998,7.2538122235,0,0,0,3.4500401509846,2.6160184065613,NA
"12",2.35649687152666,-1.64082651651309,"tissue","islets","2","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_2_IS_doublet_none_A2","1",1,1,9.0920356093876,8.6987613396845,9.9670752069372,11.5433424108477,10.6544403946003,9.1843298193614,9.0213065971918,3.1049571990971,13.4108997055075,10.6715089455873,12.1382413312613,9.8596403218818,7.8261169912858,0,8.756876132047,8.9175084807447,9.3730288361546,6.3628782900071,8.5067564661807,5.3156295171776,9.5269765653294,8.3065007257344,15.1687948127716,0,8.4882116075214,7.9066353820286,8.1933967440553,9.7379370147672,7.0853917488329,4.0132398371679,0,10.7997299438466,9.7438644596531,6.6523656624686,0,13.419800398906,0,8.4756654052413,5.7773259758009,0,0,0,0,5.7417963405642,7.3496811626081,0,6.8974834824967,0,0,0,0,0,0,7.0129802417605,19.5528249719929,10.5468017773633,4.6005929493012,5.4016427228809,0,0,9.3650379807507,0,7.4409092586429,0,5.9098904788381,5.0258952525563,0,0,0,21.5,4.2372338041709,9.6953179500877,0,0,0,10.1574400085531,0,0,0,9.4075309382988,0,0,7.4798858452454,0,0,0,0,0,0,0,7.237245124892,2.0887217236379,0,3.2157733508339,0,0,0,0,7.7100199297224,0,7.2996856795412,0,0,7.1116629055369,0,3.8570049694998,0,0,0,0,0,0,0,0,4.241274950839,8.3319173745594,2.5811967178981,2.8722631262939,8.5542354619994,8.999556174514,6.2139511001461,9.129083239474,0,0,0,0,0,7.7420385865326,0,8.5723721971293,8.8472211167536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8122751437655,0,0,5.8792503487068,3.7420399950496,8.3176536326805,0,0,0,4.5190275561311,0,NA
"53",2.40229231220049,-1.10215082085536,"tissue","islets","57","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_57_IS_doublet_none_E9","1",1,1,11.447359297986,9.7884344873168,10.5156332883895,10.9904998330269,10.3502929325369,8.7489385000509,8.3930241844931,10.3012198713446,13.597566478886,10.9508859699079,11.7677173312451,8.6754065691625,7.4608150955911,7.7104926928961,12.4167064958138,9.4514413209317,13.3752743843789,2.3004833015615,0,4.7404512679491,9.6525792016699,7.7972623527843,13.4710835857048,7.6135096505505,8.0665461743613,7.2203019288748,9.0354608819255,8.8421695747227,6.930720656571,8.9917226558752,7.8911638902598,2.7095744984325,6.7454139207558,0,9.1911834146561,12.6450717173706,7.0946525907718,0,2.6104345864874,7.3677547586751,10.714121431451,7.2121756495959,0,1.0346856992091,0,0,14.278421148376,0,9.9650367209318,0,7.2619066652781,0,0,3.2561737973809,0,20.3189357405266,6.1013700730008,3.0568474461243,0,11.9498648289432,11.5776217105188,9.0422505719493,8.1853314594216,8.7165966153357,13.5941184247972,5.3333235239083,0,0,0,13.4735198548388,0.743067151419002,12.0795796638295,0,0,0,7.5057776064497,0,0,8.4774423415722,3.8764975572909,0,0,5.579925310424,2.1096186512364,0,0,0,0,0,0,7.4921917908416,1.3007644497585,0,0,0,0,0,0,0,0,0,0,0,6.7200184769381,0,0.223558199847002,0,0,0,0,0,0,0,0,2.9514068894957,6.4945804911305,3.7663956730992,0,7.1523875577566,3.78823233817,8.5673658665101,1.5046813964224,0,0,0,0,0,2.1925106579482,0,3.9248116759764,8.7416211887996,0,0,0,0,0,0,0,0,0,0,0,0,2.6103061458624,0,0,0,0,0,0,4.6546042646062,0,6.2116561942025,0,0,0,0,0,NA
"79",3.48078304630083,-2.67503716862605,"tissue","islets","80","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_80_IS_doublet_none_G8","1",1,1,11.0385139919118,10.8456941894846,10.299322454603,11.2873676729265,12.3769543689341,10.0381201385806,11.7189400453333,12.314975949115,11.7119007674644,11.0722851690107,13.2024217315646,8.9665023897724,7.6669043194966,8.9649893328233,9.6900937920807,0,9.7447270748387,7.8084612430622,7.6465929345504,4.8947014769757,10.1529135994727,7.5392086462392,14.9036039047504,9.3785540540725,10.5150653429375,7.4419223723607,6.9042335365349,7.9955537590388,9.7738346358942,10.0294026003973,5.0317043135597,11.8426332630046,11.1263488435466,0,0,15.006785861768,7.9093387940987,0,7.226607987505,0,10.1328439928139,0,6.7978824245459,0,0,0,5.4550796650012,0,0,0,0,0,0,7.9215680764081,0,10.4054647626313,5.272292635035,2.8692104413645,0,0,6.862247862451,0,4.995575979848,8.7952575285566,1.7601945791567,7.1860052519936,8.9931938146297,0,6.9905587240766,21.5,1.6354741254298,11.630164409765,6.6627996040415,0,0,9.8592106127519,0,0,0,9.1707800155564,0,0,11.4151442306315,0,0,0,0,0,0,0,7.3635321196501,0,0,0,0,0,0,0,6.5669354563343,0,0,0,0,6.2458372897672,0,0,0,0,0,0,0,0,0,0,6.9092735721538,8.2922369959652,2.7443536517991,8.1804569849375,5.8615880654735,2.0342271957099,5.7353123958772,8.1098780999844,0,0,0,0,0,0,0,0.997561079563599,9.2258165943064,0,0,0,0,0,0,0,0,0,0,0,0,0,3.697179414055,0,0,5.4716239404355,0,0,5.400381766277,7.3511108109106,6.4050439321015,0,0,0,0,0,NA
"87",2.21524769168658,-1.07599272644923,"tissue","islets","88","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_88_IS_doublet_none_H4","1",1,1,12.3907275050782,12.0960711461788,11.5740630061921,12.2092538865429,12.1808201139498,10.4670252609489,11.0164044197057,10.797308724745,13.7236438873396,10.3601169355014,13.5117134527697,6.7914505862858,10.3939524359832,9.781605590922,10.635229968731,7.7380178480477,9.6649182285629,5.1166499017509,0,4.633186292639,10.4899058237098,9.1496581146631,14.8309227663114,9.5565053521864,6.2654711692904,6.2300019420811,8.6570127747465,0,8.0840950427499,9.3280655479767,3.1302886403475,7.1631673964843,10.4380488927293,6.7322765369045,8.2155988201881,13.9697130605853,8.3068599739066,10.2195567787407,6.665370273772,0,7.1551166710759,0,0,9.7443922647769,6.1634402972721,0,3.847207387416,9.0385349489612,0,0,6.0378069790057,0,0,7.7820417852362,10.2135096354636,21.5,0,0,7.3573290274825,0,8.0317914368403,0,0,0,14.9431244050884,4.5771003371584,0,0,0,13.8360036153869,0,9.1641456054232,0,0,0,8.933295215285,0,0,0,9.1591873682772,0,0,0,0,0,0,0,0,0,0,7.8513291660689,0.00176768391279936,0,0,0,0,7.430699948945,0.144751458818298,6.2042721114049,0,0,0,0,7.4383409314239,0,5.3273969466474,0,0,0,0,0.269718863663801,0,0,0,4.4204008743522,8.8965884320968,0.3626826408344,7.3746738162967,5.2294923728403,0,9.3828037093142,8.8490153901624,0,0,0,0,0,6.9394696477352,0,7.6175426341583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01882375724,0,0,5.7271142336978,2.8852352031235,3.5294286454978,0,0,0,2.9533213288554,0,NA
"24",2.19549566608233,-1.51005483484672,"tissue","islets","30","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_30_IS_doublet_none_C6","1",1,1,10.9167010408026,10.4483356557775,10.8188619796767,11.0508442548469,11.3522819252312,10.5781156608557,10.740630812781,10.2976030069055,12.5475759389068,11.5203144830938,13.0998215748267,8.2340250623111,7.9648316876758,7.6883237219818,10.9140060860852,7.4501164289704,9.5525608852923,5.7100055129002,7.6646094734764,0,9.5071139619121,6.5398343559313,14.9044232758196,0,10.8236606316006,6.3747509208962,10.1589508342276,7.3687536035085,9.0317297267767,0,0,11.511182324204,8.4429598775623,6.8476357331808,7.0759598762143,14.983309414407,6.2437828621974,8.585839745538,8.242548279665,0,0,0,6.825388036207,8.7505429229654,6.5329866208684,8.3191654688289,5.6211941214223,0,7.6340875723362,5.8730246732337,0,0,0,1.9520689519401,20.3806156206389,12.9648888647911,6.030168686392,0,1.6630071697176,0,7.2616794896413,0,0,9.0061745554278,8.4592184953955,7.984680742227,0,0,0,21.5,0,10.4210087910736,0,0,0,7.9334378971302,0,0,5.0400067100265,9.2695501384565,0,0,5.5921848804854,0,0,0,0,0,0,0,7.7443815725816,0,0,0,0,0,0,0,6.7960903015316,0,0,0,0,7.5179461634755,0,6.8434129229894,0,0,0,0,0,0,0,0,4.3983973396015,9.3645362926263,4.6913226646275,6.6602315421131,7.3040076658111,8.2344437957044,0,5.2484026251675,0,0,0,0,0,8.6167412050023,0,9.8725714851548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6164025652704,0,0,0,6.9924175741104,7.1877921393508,0,0,0,0,0,NA
"40",3.14322143893999,-2.48571851170467,"tissue","islets","45","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_45_IS_doublet_none_D9","1",1,1,10.0096859480778,10.5272914319515,10.6500773948471,10.8641759853922,11.6319172145931,10.0889886369541,11.0661955556975,11.4119707352077,13.403865435964,11.7041709476708,12.1789868255762,9.501642640564,8.4274914045827,7.4312407831387,10.8111158066397,8.814381966929,11.6304602778572,6.6638870828612,9.4420473906585,5.3107660876114,10.0300336743578,6.2702336706827,14.500608701279,7.2819974767992,9.7677863708155,7.7267129762555,9.9698579567496,9.0376760798339,9.5155715692508,9.9837767641762,1.5294166891138,13.0110840315981,10.4822753007462,7.4595013480396,0,14.2210352234837,0,8.426811957602,7.4506949915591,5.6868277304393,0,4.5507719722368,0,2.9693642908503,0,0,5.9504699088178,0,0,0,0,0,0,6.8947376727979,0,0,3.3484600711846,0.848712227534701,8.9115485956843,0,9.4141202206083,0,8.1022369350775,0,7.4848740604872,6.613994197047,0,0,0,21.5,2.143065500711,10.3948586886287,0,0,0,4.3975529488213,0,0,1.0716950633099,8.4571771851466,0,0,10.8780570038928,2.0743840360682,0,0,0,0,1.7624611903512,0,8.7943985477531,0,0,0,0,0,0,0,8.2793182045004,0,0,0,0,7.1440618993815,0,5.3559023561416,0,0,0,0,0,0,0,0,7.781489440423,9.6931734223192,2.3797941039178,7.680326692939,5.5175527660277,9.0833352947499,6.7842708441757,8.6239081789348,0,0,0,0,0.234704006940401,7.0948428173406,0,8.6759201637341,8.4966123447676,0,0,0,0,0,0,0,0,0,0,0,0,3.0036473551124,0,0,0,6.750497379822,0,0,4.3441720917888,7.4754980457186,7.7791738577923,0,0,0,4.483262757129,0,NA
"47",3.19308048587603,-2.29872664130138,"tissue","islets","51","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_51_IS_doublet_none_E3","1",1,1,11.277674580772,11.748662106514,11.2580177193944,12.2285595795799,12.0778312881239,9.4672323490092,10.6056960692027,11.8164229859931,12.2573187098931,11.3703840421196,13.1758542546822,11.1233205747148,7.5606643062553,9.2477582805661,8.4911968545504,9.5355261052759,3.7691532496825,8.0627540963289,10.1966802131606,6.0207593233732,10.6232073728121,8.7022307442117,15.0413197077939,7.2613961415729,12.2093464119105,8.8773904336951,8.3628068440836,2.4796823387632,10.8827405867637,7.2836697825498,6.1680137058685,13.8349353393567,10.5253937804133,8.6715803773927,0,15.633700950667,6.7022687524178,0,7.4909015284967,0,0,0,9.5838576468799,0,0,8.2701862379596,6.1882402483072,0,7.5551075577785,6.1601016579822,0,0,0,4.3940259242604,9.0068109889302,10.6107334517249,2.9904061313468,5.0033595387842,0.691284946815699,0,8.1620881287252,0,0,7.9271879406879,0,0,0,0,7.8567126729791,21.5,4.9872152208139,10.4933450443385,0,0,0,7.8034734962868,0,0,0,8.892502996809,0,0,8.1528980835026,0,0,0,0,0,1.1091418577909,0,6.1555073595675,0.656115026444098,0,0,0,0,0,0,6.6652906120743,0,0,0,0,8.5124865158896,4.4571031421596,4.168977059667,0,0,0,0,0,0,0,0,0,4.8877256333375,6.4450646460494,6.3373664646484,6.9281943035606,6.7081815005857,2.9319438980168,7.0228212045728,0,0,0,0,0,7.0333716505438,0,8.0628995532535,9.5228626780468,0,0,0,0,0,0,0,0,0,0,0,0,2.1133741738372,0,0,0,5.444425106184,0,0,6.288990660844,3.3020873790299,7.3266474088339,0,0,0,0,0,NA
"41",1.88556820255083,-1.66215075618432,"tissue","islets","46","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_46_IS_doublet_none_D10","1",1,1,11.0545905198955,10.9385538725556,10.6695869322793,10.9588725622984,10.9991150774593,9.1987498906505,9.3502937329602,10.4076881413708,12.4993015618623,10.9836145491884,11.7775516338468,8.9477533216761,7.5223624766486,6.2702705798948,12.9085310942134,10.9250977417713,12.9301602066906,6.7577473630125,9.0732210723568,7.2013002202673,9.6322039698487,8.2186399798812,14.2425506021562,8.6072482888793,0,0,6.778234835572,8.9601290583062,0,0.334727863688499,5.8057798260048,6.2255252013955,5.3244405285504,7.3049918774693,0,12.9309428717515,7.9638625596341,9.1346458333703,6.6860988505791,6.6111916412643,8.3322979516753,5.5475256460048,0,7.8762800375764,0,0,13.0784982461773,7.1945872756343,8.3578369286008,7.6810981379635,7.1373397597768,0,7.4735281275102,11.3865402522274,7.3354165796124,20.5248472747074,3.1736875117285,8.2798101097741,3.5598429713854,0,12.7876665998672,0,6.9229464942349,8.9176471360121,13.7417535755305,5.8754652787864,0,0,0,14.5667710390732,7.7400443818999,10.2067196095229,0,0,0,9.1273328076882,0,0,5.7640719764145,8.5709216795425,0,0,4.0843417998878,0,0,0,0,0,0,0,7.1940046683009,0,0,0,0,0,0,0,7.1712985965769,0,0,0,0,0,0,5.0349795802482,0,0,0,0,0,0,0,8.9872297642715,1.2274752303356,8.5393342451635,4.4857315541953,3.7759024079196,7.7027620683138,5.2465872551255,4.5912250479458,0.994451325340201,0,0,0,0,0,4.3754764603225,1.6345010719169,8.8665261892542,8.8757137064763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3781332865937,8.260987541878,3.002444736349,0,0,0,4.7489073482417,0,NA
"36",1.73207002979082,-1.44737839019702,"tissue","islets","41","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_41_IS_doublet_none_D5","1",1,1,12.8265162122909,11.1888085955545,10.8022817669681,12.1445348190017,11.9506887290492,11.1895565947198,11.6688136742992,11.7683995712387,13.9994092726083,11.2744005251321,13.2789927530167,7.7617072975917,7.2010536922345,6.4732263748578,13.3907906274184,11.7994630926254,13.4023689347576,7.0383797012417,9.5673763971831,6.0168725713758,10.5888061911102,10.2103074238921,14.8467996038916,10.5020613169309,6.8685861559233,7.0033604068636,0,9.5950778784543,6.8321206460201,9.2161645734822,0,1.2441966195291,7.2661229305056,6.5619452285465,8.9671697884817,15.3019828755497,7.8996829017118,8.4319829365636,5.583268189206,3.7029468459801,0,3.3503808973429,0,9.8024668223897,0,6.9145312083178,6.4173783130681,10.8339043044849,6.9990332803257,0,0,0,0,9.7188351774739,13.9780798087516,21.5,6.5586359196404,8.2204882311816,0,0,9.297002170158,0,0,6.1498216112721,14.480302972693,8.4208309584953,0,0,0,14.3206920981393,7.9835631379831,9.4377935141524,0,0,0,7.2723629546298,0,0,8.2479002829173,8.0481514237217,0,0,0,3.0009882667064,0,0,0,0,0,0,8.047197410954,0,0,0,0,0,0,0,6.4540535992411,0,0,0,4.7689939004464,9.8560749761272,0,0,0,0,7.130376795002,0,7.1436334369575,0,0,0,6.2889274514726,8.1060810407055,0.1126317606914,7.454335403799,0,6.0255915176493,2.7583889809172,0,0,0,1.6100079936162,0,0,6.4872977382552,1.7099827680838,8.3547861810056,8.9119798515446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8704141200298,0,0,0,0,5.3187647692917,0,0,0,0,4.0195296714804,0,NA
